2025-11-03 09:35:00 | inference | INFO | <module>:20 | Device: CPU
UnicodeEncodeError: 'charmap' codec can't encode character '\U0001f504' in position 0: character maps to <undefined>

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\NMITD-College\Research-Project\NLP-project\main.py", line 102, in analyze_text_comprehensive
    lang_stats = get_language_statistics(text)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\NMITD-College\Research-Project\NLP-project\preprocessing.py", line 1185, in get_language_statistics
    detailed_analysis = detect_language(text, detailed=True)
                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\NMITD-College\Research-Project\NLP-project\logger_config.py", line 143, in wrapper
    result = func(*args, **kwargs)
             ^^^^^^^^^^^^^^^^^^^^^
  File "D:\NMITD-College\Research-Project\NLP-project\validators.py", line 179, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "D:\NMITD-College\Research-Project\NLP-project\preprocessing.py", line 856, in detect_language
    glotlid_lang, glotlid_confidence, glotlid_code_mixed = detect_glotlid_language(text)
                                                           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\NMITD-College\Research-Project\NLP-project\preprocessing.py", line 669, in detect_glotlid_language
    glotlid_model = get_glotlid_model()
                    ^^^^^^^^^^^^^^^^^^^
  File "D:\NMITD-College\Research-Project\NLP-project\preprocessing.py", line 551, in get_glotlid_model
    print(f"⚠️  Warning: Could not load GLotLID model - {str(e)}")
  File "C:\Users\Aniket Shinde\AppData\Local\Programs\Python\Python311\Lib\encodings\cp1252.py", line 19, in encode
    return codecs.charmap_encode(input,self.errors,encoding_table)[0]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
UnicodeEncodeError: 'charmap' codec can't encode characters in position 0-1: character maps to <undefined>

2025-11-03 13:47:52 | adaptive_learning | INFO | save_data:419 | Adaptive learning data saved successfully
2025-11-03 13:48:24 | inference | INFO | <module>:20 | Device: CPU
2025-11-03 13:48:24 | adaptive_learning | INFO | _load_data:364 | Loaded 23 cached patterns
2025-11-03 13:48:24 | adaptive_learning | INFO | _load_data:370 | Loaded 0 failure logs
2025-11-03 13:48:24 | adaptive_learning | INFO | _load_data:376 | Loaded 0 user corrections
2025-11-03 13:48:24 | adaptive_learning | INFO | _load_data:390 | Loaded statistics
2025-11-03 13:48:24 | adaptive_learning | INFO | __init__:76 | Adaptive Learning System initialized
2025-11-03 13:48:24 | transliteration | INFO | <module>:27 | SUCCESS: Indic NLP Library initialized for transliteration
2025-11-03 13:48:24 | main | INFO | analyze_text_comprehensive:61 | 🚀 Starting analysis: 'Mera dost bahut smart hai yaar...'
2025-11-03 13:48:24 | main | INFO | analyze_text_comprehensive:64 | 📝 Phase 1: Input Validation
2025-11-03 13:48:24 | input_validator | INFO | validate_text_input:158 | ✅ Input validation complete: 0 warnings
2025-11-03 13:48:24 | main | INFO | analyze_text_comprehensive:81 | 🔍 Phase 2: Profanity + Domain Check
2025-11-03 13:48:24 | main | INFO | analyze_text_comprehensive:94 | 💾 Phase 3: Cache Check
2025-11-03 13:48:24 | main | INFO | analyze_text_comprehensive:101 | ❌ Cache miss - performing full detection
2025-11-03 13:48:24 | preprocessing | INFO | detect_language:815 | 🔀 Code-mixed detected: hin + English for text: 'Mera dost bahut smart hai yaar...'
2025-11-03 13:48:29 | preprocessing | INFO | detect_language:1072 | Language detected: urd (confidence=0.97, method=glotlid_high_confidence)
2025-11-03 13:48:29 | main | INFO | analyze_text_comprehensive:107 | 🧹 Phase 4: Preprocessing
2025-11-03 13:48:29 | main | INFO | analyze_text_comprehensive:113 | 🔤 Phase 5: Transliteration (if needed)
2025-11-03 13:48:29 | main | INFO | analyze_text_comprehensive:123 | 🔄 Mapping romanized Urdu to Hindi script for transliteration
2025-11-03 13:48:29 | main | INFO | analyze_text_comprehensive:129 | 🔄 Transliterating romanized urd to native script (using hi script)
2025-11-03 13:48:29 | transliteration | INFO | transliterate_text:347 | SUCCESS: Transliteration complete: 6/6 words converted (100.0%)
2025-11-03 13:48:29 | main | INFO | analyze_text_comprehensive:134 | ✅ Transliteration successful: 100.0% converted
2025-11-03 13:48:29 | main | INFO | analyze_text_comprehensive:135 |    Original: mera dost bahut smart hai yaar...
2025-11-03 13:48:29 | main | INFO | analyze_text_comprehensive:136 |    Native:   म्म्म्एेएेएेर्र्र्अअअ द्द्द्ओोओोओोस्स्स्त्त्त ब्ब्...
2025-11-03 13:48:29 | main | INFO | analyze_text_comprehensive:143 | ⚡ Phase 6: Parallel Sentiment + Toxicity Analysis
2025-11-03 13:48:29 | inference | INFO | get_sentiment_model:92 | Loading XLM-R Sentiment model (first use)...
2025-11-03 13:48:29 | inference | INFO | get_toxicity_model:146 | Loading Toxicity model (first use)...
2025-11-03 13:48:33 | inference | ERROR | get_toxicity_model:155 | Error loading toxicity model: Cannot copy out of meta tensor; no data! Please use torch.nn.Module.to_empty() instead of torch.nn.Module.to() when moving module from meta to a different device.
2025-11-03 13:48:33 | inference | ERROR | predict_toxicity:349 | No toxicity model available
2025-11-03 13:48:33 | inference | ERROR | get_sentiment_model:101 | Error loading XLM-R sentiment model: Cannot copy out of meta tensor; no data! Please use torch.nn.Module.to_empty() instead of torch.nn.Module.to() when moving module from meta to a different device.
2025-11-03 13:48:33 | inference | ERROR | predict_sentiment:300 | No sentiment model available
2025-11-03 13:48:33 | main | INFO | analyze_text_comprehensive:157 | ✅ Sentiment: unknown (0.0%)
2025-11-03 13:48:33 | main | INFO | analyze_text_comprehensive:165 | ✅ Toxicity: Max score 0.0%
2025-11-03 13:48:33 | main | INFO | analyze_text_comprehensive:171 | 🌐 Phase 7: Translation (optional)
2025-11-03 13:48:33 | main | INFO | analyze_text_comprehensive:175 | 🔄 Translating to English (source: urd)
2025-11-03 13:48:36 | main | INFO | analyze_text_comprehensive:189 | ✅ Translation: MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM...
2025-11-03 13:48:36 | main | INFO | analyze_text_comprehensive:195 | 📦 Phase 8: Result Assembly
2025-11-03 13:48:36 | main | INFO | analyze_text_comprehensive:229 | ✅ Analysis complete!
2025-11-03 13:48:36 | adaptive_learning | INFO | save_data:419 | Adaptive learning data saved successfully
2025-11-03 14:05:32 | __main__ | INFO | <module>:27 | ✅ Indic NLP Library initialized for transliteration
2025-11-03 14:05:32 | __main__ | WARNING | transliterate_text:319 | ⚠️ Transliteration produced no native script
2025-11-03 14:05:32 | __main__ | WARNING | transliterate_text:319 | ⚠️ Transliteration produced no native script
2025-11-03 14:05:32 | __main__ | WARNING | transliterate_text:319 | ⚠️ Transliteration produced no native script
2025-11-03 14:05:32 | __main__ | WARNING | transliterate_text:319 | ⚠️ Transliteration produced no native script
2025-11-03 14:07:04 | __main__ | INFO | <module>:32 | ✅ Indic NLP Library initialized for transliteration
2025-11-03 14:07:04 | __main__ | INFO | __init__:145 | Transliterator initialized. Indic NLP available: True
2025-11-03 14:07:04 | __main__ | INFO | transliterate_if_needed:544 | Text is romanized, proceeding with transliteration for language hi
2025-11-03 14:07:04 | __main__ | INFO | transliterate_text:459 | Starting transliteration: lang_code=hi (normalized: hi)
2025-11-03 14:07:04 | __main__ | WARNING | transliterate_text:492 | No native script characters produced
2025-11-03 14:07:04 | __main__ | WARNING | transliterate_text:495 | No words were converted during transliteration
2025-11-03 14:07:04 | __main__ | INFO | transliterate_if_needed:544 | Text is romanized, proceeding with transliteration for language mr
2025-11-03 14:07:04 | __main__ | INFO | transliterate_text:459 | Starting transliteration: lang_code=mr (normalized: mr)
2025-11-03 14:07:04 | __main__ | WARNING | transliterate_text:492 | No native script characters produced
2025-11-03 14:07:04 | __main__ | WARNING | transliterate_text:495 | No words were converted during transliteration
2025-11-03 14:07:04 | __main__ | INFO | transliterate_if_needed:544 | Text is romanized, proceeding with transliteration for language ta
2025-11-03 14:07:04 | __main__ | INFO | transliterate_text:459 | Starting transliteration: lang_code=ta (normalized: ta)
2025-11-03 14:07:04 | __main__ | WARNING | transliterate_text:492 | No native script characters produced
2025-11-03 14:07:04 | __main__ | WARNING | transliterate_text:495 | No words were converted during transliteration
2025-11-03 14:07:04 | __main__ | INFO | transliterate_if_needed:544 | Text is romanized, proceeding with transliteration for language hin
2025-11-03 14:07:04 | __main__ | INFO | transliterate_text:459 | Starting transliteration: lang_code=hin (normalized: hi)
2025-11-03 14:07:04 | __main__ | WARNING | transliterate_text:492 | No native script characters produced
2025-11-03 14:07:04 | __main__ | WARNING | transliterate_text:495 | No words were converted during transliteration
2025-11-03 14:07:04 | __main__ | INFO | transliterate_if_needed:544 | Text is romanized, proceeding with transliteration for language mar
2025-11-03 14:07:04 | __main__ | INFO | transliterate_text:459 | Starting transliteration: lang_code=mar (normalized: mr)
2025-11-03 14:07:04 | __main__ | WARNING | transliterate_text:492 | No native script characters produced
2025-11-03 14:07:04 | __main__ | WARNING | transliterate_text:495 | No words were converted during transliteration
2025-11-03 14:07:04 | __main__ | INFO | transliterate_if_needed:544 | Text is romanized, proceeding with transliteration for language tam
2025-11-03 14:07:04 | __main__ | INFO | transliterate_text:459 | Starting transliteration: lang_code=tam (normalized: ta)
2025-11-03 14:07:04 | __main__ | WARNING | transliterate_text:492 | No native script characters produced
2025-11-03 14:07:04 | __main__ | WARNING | transliterate_text:495 | No words were converted during transliteration
2025-11-03 14:07:04 | __main__ | INFO | transliterate_if_needed:544 | Text is romanized, proceeding with transliteration for language hin_eng_mixed
2025-11-03 14:07:04 | __main__ | INFO | transliterate_text:459 | Starting transliteration: lang_code=hin_eng_mixed (normalized: hi)
2025-11-03 14:07:04 | __main__ | WARNING | transliterate_text:492 | No native script characters produced
2025-11-03 14:07:04 | __main__ | WARNING | transliterate_text:495 | No words were converted during transliteration
2025-11-03 14:07:04 | __main__ | INFO | transliterate_if_needed:531 | Text not romanized for language mr
2025-11-03 14:07:04 | __main__ | INFO | transliterate_if_needed:531 | Text not romanized for language hi
2025-11-03 14:07:04 | __main__ | INFO | transliterate_if_needed:544 | Text is romanized, proceeding with transliteration for language hif
2025-11-03 14:07:04 | __main__ | INFO | transliterate_text:459 | Starting transliteration: lang_code=hif (normalized: hi)
2025-11-03 14:07:04 | __main__ | WARNING | transliterate_text:492 | No native script characters produced
2025-11-03 14:07:04 | __main__ | WARNING | transliterate_text:495 | No words were converted during transliteration
2025-11-03 14:12:33 | __main__ | INFO | <module>:33 | ✅ Indic NLP Library initialized for transliteration
2025-11-03 14:12:33 | __main__ | INFO | __init__:156 | Transliterator initialized. Indic NLP available: True
2025-11-03 14:12:33 | __main__ | INFO | transliterate_if_needed:590 | Text is romanized, proceeding with transliteration for language hi
2025-11-03 14:12:33 | __main__ | INFO | transliterate_text:505 | Starting transliteration: lang_code=hi (normalized: hi)
2025-11-03 14:12:33 | __main__ | INFO | transliterate_text:534 | ✅ Transliteration successful: 10/11 words converted (rate: 90.9%)
2025-11-03 14:12:33 | __main__ | INFO | transliterate_if_needed:590 | Text is romanized, proceeding with transliteration for language mr
2025-11-03 14:12:33 | __main__ | INFO | transliterate_text:505 | Starting transliteration: lang_code=mr (normalized: mr)
2025-11-03 14:12:33 | __main__ | INFO | transliterate_text:534 | ✅ Transliteration successful: 8/10 words converted (rate: 80.0%)
2025-11-03 14:12:33 | __main__ | INFO | transliterate_if_needed:590 | Text is romanized, proceeding with transliteration for language ta
2025-11-03 14:12:33 | __main__ | INFO | transliterate_text:505 | Starting transliteration: lang_code=ta (normalized: ta)
2025-11-03 14:12:33 | __main__ | INFO | transliterate_text:534 | ✅ Transliteration successful: 4/7 words converted (rate: 57.1%)
2025-11-03 14:12:33 | __main__ | INFO | transliterate_if_needed:590 | Text is romanized, proceeding with transliteration for language hin
2025-11-03 14:12:33 | __main__ | INFO | transliterate_text:505 | Starting transliteration: lang_code=hin (normalized: hi)
2025-11-03 14:12:33 | __main__ | INFO | transliterate_text:534 | ✅ Transliteration successful: 10/11 words converted (rate: 90.9%)
2025-11-03 14:12:33 | __main__ | INFO | transliterate_if_needed:590 | Text is romanized, proceeding with transliteration for language mar
2025-11-03 14:12:33 | __main__ | INFO | transliterate_text:505 | Starting transliteration: lang_code=mar (normalized: mr)
2025-11-03 14:12:33 | __main__ | INFO | transliterate_text:534 | ✅ Transliteration successful: 8/10 words converted (rate: 80.0%)
2025-11-03 14:12:33 | __main__ | INFO | transliterate_if_needed:590 | Text is romanized, proceeding with transliteration for language tam
2025-11-03 14:12:33 | __main__ | INFO | transliterate_text:505 | Starting transliteration: lang_code=tam (normalized: ta)
2025-11-03 14:12:33 | __main__ | INFO | transliterate_text:534 | ✅ Transliteration successful: 4/7 words converted (rate: 57.1%)
2025-11-03 14:12:33 | __main__ | INFO | transliterate_if_needed:590 | Text is romanized, proceeding with transliteration for language hin_eng_mixed
2025-11-03 14:12:33 | __main__ | INFO | transliterate_text:505 | Starting transliteration: lang_code=hin_eng_mixed (normalized: hi)
2025-11-03 14:12:33 | __main__ | INFO | transliterate_text:534 | ✅ Transliteration successful: 10/11 words converted (rate: 90.9%)
2025-11-03 14:12:33 | __main__ | INFO | transliterate_if_needed:577 | Text not romanized for language mr
2025-11-03 14:12:33 | __main__ | INFO | transliterate_if_needed:577 | Text not romanized for language hi
2025-11-03 14:12:33 | __main__ | INFO | transliterate_if_needed:590 | Text is romanized, proceeding with transliteration for language hif
2025-11-03 14:12:33 | __main__ | INFO | transliterate_text:505 | Starting transliteration: lang_code=hif (normalized: hi)
2025-11-03 14:12:33 | __main__ | INFO | transliterate_text:534 | ✅ Transliteration successful: 6/6 words converted (rate: 100.0%)
2025-11-03 14:13:13 | inference | INFO | <module>:20 | Device: CPU
2025-11-03 14:13:14 | adaptive_learning | INFO | _load_data:364 | Loaded 23 cached patterns
2025-11-03 14:13:14 | adaptive_learning | INFO | _load_data:370 | Loaded 0 failure logs
2025-11-03 14:13:14 | adaptive_learning | INFO | _load_data:376 | Loaded 0 user corrections
2025-11-03 14:13:14 | adaptive_learning | INFO | _load_data:390 | Loaded statistics
2025-11-03 14:13:14 | adaptive_learning | INFO | __init__:76 | Adaptive Learning System initialized
2025-11-03 14:13:14 | transliteration | INFO | <module>:33 | ✅ Indic NLP Library initialized for transliteration
2025-11-03 14:13:14 | transliteration | INFO | __init__:156 | Transliterator initialized. Indic NLP available: True
2025-11-03 14:13:28 | inference | INFO | <module>:20 | Device: CPU
2025-11-03 14:13:29 | adaptive_learning | INFO | _load_data:364 | Loaded 23 cached patterns
2025-11-03 14:13:29 | adaptive_learning | INFO | _load_data:370 | Loaded 0 failure logs
2025-11-03 14:13:29 | adaptive_learning | INFO | _load_data:376 | Loaded 0 user corrections
2025-11-03 14:13:29 | adaptive_learning | INFO | _load_data:390 | Loaded statistics
2025-11-03 14:13:29 | adaptive_learning | INFO | __init__:76 | Adaptive Learning System initialized
2025-11-03 14:13:29 | transliteration | INFO | <module>:33 | ✅ Indic NLP Library initialized for transliteration
2025-11-03 14:13:29 | transliteration | INFO | __init__:156 | Transliterator initialized. Indic NLP available: True
2025-11-03 14:13:29 | api | INFO | startup_event:627 | ================================================================================
2025-11-03 14:13:29 | api | INFO | startup_event:628 | Multilingual NLP Analysis API Starting...
2025-11-03 14:13:29 | api | INFO | startup_event:629 | Version: 1.0.0
2025-11-03 14:13:29 | api | INFO | startup_event:630 | Features: Profanity Filter, Domain Detection, Language Analysis,
2025-11-03 14:13:29 | api | INFO | startup_event:631 |           Sentiment Analysis, Toxicity Detection, Translation
2025-11-03 14:13:29 | api | INFO | startup_event:632 | ================================================================================
2025-11-03 14:13:32 | main | INFO | analyze_text_comprehensive:61 | 🚀 Starting analysis: 'Mera dost bahut smart hai yaar! Tu bhi usse mil br...'
2025-11-03 14:13:32 | main | INFO | analyze_text_comprehensive:64 | 📝 Phase 1: Input Validation
2025-11-03 14:13:32 | input_validator | INFO | validate_text_input:158 | ✅ Input validation complete: 0 warnings
2025-11-03 14:13:32 | main | INFO | analyze_text_comprehensive:81 | 🔍 Phase 2: Profanity + Domain Check
2025-11-03 14:13:32 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-03 14:13:32 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-03 14:13:32 | main | INFO | analyze_text_comprehensive:94 | 💾 Phase 3: Cache Check
2025-11-03 14:13:32 | main | INFO | analyze_text_comprehensive:101 | ❌ Cache miss - performing full detection
2025-11-03 14:13:32 | preprocessing | INFO | detect_language:815 | 🔀 Code-mixed detected: hin + English for text: 'Mera dost bahut smart hai yaar! Tu bhi usse mil br...'
2025-11-03 14:13:37 | preprocessing | INFO | detect_language:1072 | Language detected: hin_eng_mixed (confidence=0.80, method=code_mixed_romanized)
2025-11-03 14:13:37 | main | INFO | analyze_text_comprehensive:107 | 🧹 Phase 4: Preprocessing
2025-11-03 14:13:37 | main | INFO | analyze_text_comprehensive:113 | 🔤 Phase 5: Transliteration (if needed)
2025-11-03 14:13:37 | main | INFO | analyze_text_comprehensive:122 | 🔄 Transliterating romanized hin to native script
2025-11-03 14:13:37 | transliteration | INFO | transliterate_if_needed:590 | Text is romanized, proceeding with transliteration for language hin
2025-11-03 14:13:37 | transliteration | INFO | transliterate_text:505 | Starting transliteration: lang_code=hin (normalized: hi)
2025-11-03 14:13:37 | transliteration | INFO | transliterate_text:534 | ✅ Transliteration successful: 11/12 words converted (rate: 91.7%)
2025-11-03 14:13:37 | main | INFO | analyze_text_comprehensive:127 | ✅ Transliteration successful: 91.7% converted
2025-11-03 14:13:37 | main | INFO | analyze_text_comprehensive:128 |    Original: mera dost bahut smart hai yaar! tu bhi usse mil br...
2025-11-03 14:13:37 | main | INFO | analyze_text_comprehensive:129 |    Native:   म्म्म्ऐएेर्र्र्अअअ द्द्द्औओोस्स्स्त्त्त्अअअ ब्ब्ब्...
2025-11-03 14:13:37 | main | INFO | analyze_text_comprehensive:136 | ⚡ Phase 6: Parallel Sentiment + Toxicity Analysis
2025-11-03 14:13:37 | inference | INFO | get_sentiment_model:92 | Loading XLM-R Sentiment model (first use)...
2025-11-03 14:13:37 | inference | INFO | get_toxicity_model:146 | Loading Toxicity model (first use)...
2025-11-03 14:13:42 | inference | ERROR | get_toxicity_model:155 | Error loading toxicity model: Cannot copy out of meta tensor; no data! Please use torch.nn.Module.to_empty() instead of torch.nn.Module.to() when moving module from meta to a different device.
2025-11-03 14:13:42 | inference | ERROR | predict_toxicity:349 | No toxicity model available
2025-11-03 14:13:42 | inference | ERROR | get_sentiment_model:101 | Error loading XLM-R sentiment model: Cannot copy out of meta tensor; no data! Please use torch.nn.Module.to_empty() instead of torch.nn.Module.to() when moving module from meta to a different device.
2025-11-03 14:13:42 | inference | ERROR | predict_sentiment:300 | No sentiment model available
2025-11-03 14:13:42 | main | INFO | analyze_text_comprehensive:150 | ✅ Sentiment: unknown (0.0%)
2025-11-03 14:13:42 | main | INFO | analyze_text_comprehensive:158 | ✅ Toxicity: Max score 0.0%
2025-11-03 14:13:42 | main | INFO | analyze_text_comprehensive:164 | 🌐 Phase 7: Translation (optional)
2025-11-03 14:13:42 | main | INFO | analyze_text_comprehensive:168 | 🔄 Translating to English (source: hin)
2025-11-03 14:13:44 | main | INFO | analyze_text_comprehensive:182 | ✅ Translation: म्म्म्ऐएेर्र्र्अअअ द्द्द्औओोस्स्स्त्त्त्अअअ ब्ब्ब्...
2025-11-03 14:13:44 | main | INFO | analyze_text_comprehensive:188 | 📦 Phase 8: Result Assembly
2025-11-03 14:13:44 | main | INFO | analyze_text_comprehensive:222 | ✅ Analysis complete!
2025-11-03 14:16:37 | api | INFO | shutdown_event:638 | Multilingual NLP Analysis API Shutting Down...
2025-11-03 14:16:37 | adaptive_learning | INFO | save_data:419 | Adaptive learning data saved successfully
2025-11-03 14:16:53 | inference | INFO | <module>:20 | Device: CPU
2025-11-03 14:16:55 | adaptive_learning | INFO | _load_data:364 | Loaded 23 cached patterns
2025-11-03 14:16:55 | adaptive_learning | INFO | _load_data:370 | Loaded 0 failure logs
2025-11-03 14:16:55 | adaptive_learning | INFO | _load_data:376 | Loaded 0 user corrections
2025-11-03 14:16:55 | adaptive_learning | INFO | _load_data:390 | Loaded statistics
2025-11-03 14:16:55 | adaptive_learning | INFO | __init__:76 | Adaptive Learning System initialized
2025-11-03 14:16:55 | adaptive_learning | INFO | save_data:419 | Adaptive learning data saved successfully
2025-11-03 14:17:19 | inference | INFO | <module>:20 | Device: CPU
2025-11-03 14:17:20 | adaptive_learning | INFO | _load_data:364 | Loaded 23 cached patterns
2025-11-03 14:17:20 | adaptive_learning | INFO | _load_data:370 | Loaded 0 failure logs
2025-11-03 14:17:20 | adaptive_learning | INFO | _load_data:376 | Loaded 0 user corrections
2025-11-03 14:17:20 | adaptive_learning | INFO | _load_data:390 | Loaded statistics
2025-11-03 14:17:20 | adaptive_learning | INFO | __init__:76 | Adaptive Learning System initialized
2025-11-03 14:17:20 | transliteration | INFO | <module>:33 | ✅ Indic NLP Library initialized for transliteration
2025-11-03 14:17:20 | transliteration | INFO | __init__:93 | Transliterator initialized. Indic NLP available: True
2025-11-03 14:17:20 | api | INFO | startup_event:627 | ================================================================================
2025-11-03 14:17:20 | api | INFO | startup_event:628 | Multilingual NLP Analysis API Starting...
2025-11-03 14:17:20 | api | INFO | startup_event:629 | Version: 1.0.0
2025-11-03 14:17:20 | api | INFO | startup_event:630 | Features: Profanity Filter, Domain Detection, Language Analysis,
2025-11-03 14:17:20 | api | INFO | startup_event:631 |           Sentiment Analysis, Toxicity Detection, Translation
2025-11-03 14:17:20 | api | INFO | startup_event:632 | ================================================================================
2025-11-03 14:18:59 | main | INFO | analyze_text_comprehensive:61 | 🚀 Starting analysis: 'Mera dost bahut smart hai yaar! Tu bhi usse mil br...'
2025-11-03 14:18:59 | main | INFO | analyze_text_comprehensive:64 | 📝 Phase 1: Input Validation
2025-11-03 14:18:59 | input_validator | INFO | validate_text_input:158 | ✅ Input validation complete: 0 warnings
2025-11-03 14:18:59 | main | INFO | analyze_text_comprehensive:81 | 🔍 Phase 2: Profanity + Domain Check
2025-11-03 14:18:59 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-03 14:18:59 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-03 14:18:59 | main | INFO | analyze_text_comprehensive:94 | 💾 Phase 3: Cache Check
2025-11-03 14:18:59 | main | INFO | analyze_text_comprehensive:101 | ❌ Cache miss - performing full detection
2025-11-03 14:18:59 | preprocessing | INFO | detect_language:815 | 🔀 Code-mixed detected: hin + English for text: 'Mera dost bahut smart hai yaar! Tu bhi usse mil br...'
2025-11-03 14:19:06 | preprocessing | INFO | detect_language:1072 | Language detected: hin_eng_mixed (confidence=0.80, method=code_mixed_romanized)
2025-11-03 14:19:06 | main | INFO | analyze_text_comprehensive:107 | 🧹 Phase 4: Preprocessing
2025-11-03 14:19:06 | main | INFO | analyze_text_comprehensive:113 | 🔤 Phase 5: Transliteration (if needed)
2025-11-03 14:19:06 | main | INFO | analyze_text_comprehensive:122 | 🔄 Transliterating romanized hin to native script
2025-11-03 14:19:06 | transliteration | INFO | transliterate_text:293 | Transliterating: hin (normalized: hi)
2025-11-03 14:19:06 | transliteration | INFO | transliterate_text:323 | ✅ Success: 11/12 words converted (91.7%)
2025-11-03 14:19:06 | main | INFO | analyze_text_comprehensive:127 | ✅ Transliteration successful: 91.7% converted
2025-11-03 14:19:06 | main | INFO | analyze_text_comprehensive:128 |    Original: mera dost bahut smart hai yaar! tu bhi usse mil br...
2025-11-03 14:19:06 | main | INFO | analyze_text_comprehensive:129 |    Native:   म्एेएेएेर्अ द्ओोओोओोस्त् ब्अह्उुउुउुत् स्म्अर्त् ह...
2025-11-03 14:19:06 | main | INFO | analyze_text_comprehensive:136 | ⚡ Phase 6: Parallel Sentiment + Toxicity Analysis
2025-11-03 14:19:06 | inference | INFO | get_sentiment_model:92 | Loading XLM-R Sentiment model (first use)...
2025-11-03 14:19:06 | inference | INFO | get_toxicity_model:146 | Loading Toxicity model (first use)...
2025-11-03 14:19:13 | inference | ERROR | get_toxicity_model:155 | Error loading toxicity model: Cannot copy out of meta tensor; no data! Please use torch.nn.Module.to_empty() instead of torch.nn.Module.to() when moving module from meta to a different device.
2025-11-03 14:19:13 | inference | ERROR | predict_toxicity:349 | No toxicity model available
2025-11-03 14:19:14 | inference | ERROR | get_sentiment_model:101 | Error loading XLM-R sentiment model: Cannot copy out of meta tensor; no data! Please use torch.nn.Module.to_empty() instead of torch.nn.Module.to() when moving module from meta to a different device.
2025-11-03 14:19:14 | inference | ERROR | predict_sentiment:300 | No sentiment model available
2025-11-03 14:19:14 | main | INFO | analyze_text_comprehensive:150 | ✅ Sentiment: unknown (0.0%)
2025-11-03 14:19:14 | main | INFO | analyze_text_comprehensive:158 | ✅ Toxicity: Max score 0.0%
2025-11-03 14:19:14 | main | INFO | analyze_text_comprehensive:164 | 🌐 Phase 7: Translation (optional)
2025-11-03 14:19:14 | main | INFO | analyze_text_comprehensive:168 | 🔄 Translating to English (source: hin)
2025-11-03 14:19:15 | main | INFO | analyze_text_comprehensive:182 | ✅ Translation: MEEEEEEEEEE DOOOOOOOST BAHWWWWWWWWWWWWWWWWWWWWWWWW...
2025-11-03 14:19:15 | main | INFO | analyze_text_comprehensive:188 | 📦 Phase 8: Result Assembly
2025-11-03 14:19:15 | main | INFO | analyze_text_comprehensive:222 | ✅ Analysis complete!
2025-11-03 14:20:12 | api | INFO | shutdown_event:638 | Multilingual NLP Analysis API Shutting Down...
2025-11-03 14:20:12 | adaptive_learning | INFO | save_data:419 | Adaptive learning data saved successfully
2025-11-03 14:20:26 | inference | INFO | <module>:20 | Device: CPU
2025-11-03 14:20:28 | adaptive_learning | INFO | save_data:419 | Adaptive learning data saved successfully
2025-11-03 14:26:53 | translation | INFO | romanized_to_devanagari:84 | ✅ Converted romanized to Devanagari: 'Aaj traffic khup heavy aahe...' → 'Aaj traffic khup heavy aahe...'
2025-11-03 14:26:56 | translation | INFO | romanized_to_devanagari:84 | ✅ Converted romanized to Devanagari: 'Mai bahut khush hoon aaj...' → 'Mai bahut khush hoon aaj...'
2025-11-03 14:26:57 | translation | INFO | romanized_to_devanagari:84 | ✅ Converted romanized to Devanagari: 'Yaar ye movie bahut mast hai...' → 'Yaar ye movie bahut mast hai...'
2025-11-03 14:26:59 | translation | INFO | romanized_to_devanagari:84 | ✅ Converted romanized to Devanagari: 'Tu kashala sangu me...' → 'Tu kashala sangu me...'
2025-11-03 14:29:11 | translation | INFO | romanized_to_devanagari:134 | ✅ Converted 5 words to Devanagari: 'Aaj traffic khup heavy aahe...' → 'आज ट्रॅफिक खूप हेवी आहे...'
2025-11-03 14:29:11 | translation | INFO | translate_text:177 | 🔄 Using Devanagari text for translation: 'आज ट्रॅफिक खूप हेवी आहे...'
2025-11-03 14:29:12 | translation | INFO | romanized_to_devanagari:134 | ✅ Converted 5 words to Devanagari: 'Mai bahut khush hoon aaj...' → 'मैं बहुत खुश हूँ आज...'
2025-11-03 14:29:12 | translation | INFO | translate_text:177 | 🔄 Using Devanagari text for translation: 'मैं बहुत खुश हूँ आज...'
2025-11-03 14:29:15 | translation | INFO | romanized_to_devanagari:134 | ✅ Converted 6 words to Devanagari: 'Yaar ye movie bahut mast hai...' → 'यार ये मूवी बहुत मस्त है...'
2025-11-03 14:29:15 | translation | INFO | translate_text:177 | 🔄 Using Devanagari text for translation: 'यार ये मूवी बहुत मस्त है...'
