2025-11-04 10:48:43 | __main__ | INFO | __init__:36 | ✓ Redis connected: redis://localhost:6379
2025-11-04 12:14:52 | preprocessing.language_detection | INFO | detect_language:188 | [FINAL RESULT] Language: hin, Confidence: 0.921, Method: ensemble_glotlid_preferred_high_confidence
2025-11-04 12:14:52 | adaptive_learning | INFO | store_pattern:169 | New pattern stored: medium_12_mixed_d4dd2b00 (conf: 0.92)
2025-11-04 12:14:52 | inference | ERROR | predict_sentiment:327 | Sentiment prediction error: Tensor on device cpu is not on the expected device meta!
2025-11-04 12:14:52 | inference | ERROR | predict_toxicity:374 | Toxicity prediction error: Tensor on device cpu is not on the expected device meta!
2025-11-04 12:14:56 | api | INFO | analyze_text:362 | [API FIX #9] ⚡ Code-mixed content detected: hin, confidence=0.92, romanized=False
2025-11-04 12:23:42 | api | INFO | shutdown_event:1792 | Shutting down thread pool executor...
2025-11-04 12:23:42 | api | INFO | shutdown_event:1794 | ✓ Thread pool executor shut down
2025-11-04 12:23:42 | api | INFO | shutdown_event:1795 | Multilingual NLP Analysis API Shutting Down...
2025-11-04 12:23:42 | adaptive_learning | INFO | save_data:419 | Adaptive learning data saved successfully
2025-11-04 12:23:43 | adaptive_learning | INFO | save_data:419 | Adaptive learning data saved successfully
2025-11-04 14:58:26 | inference | INFO | <module>:22 | Device: CPU
2025-11-04 14:58:27 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 157 words for hindi from hindi.json
2025-11-04 14:58:27 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 137 words for marathi from marathi.json
2025-11-04 14:58:27 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 103 words for bengali from bengali.json
2025-11-04 14:58:27 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 203 words for tamil from tamil.json
2025-11-04 14:58:27 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 101 words for telugu from telugu.json
2025-11-04 14:58:27 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 96 words for punjabi from punjabi.json
2025-11-04 14:58:27 | translation | INFO | <module>:97 | 📚 Loaded 6 romanized dictionaries
2025-11-04 14:58:27 | adaptive_learning | INFO | _load_data:364 | Loaded 31 cached patterns
2025-11-04 14:58:27 | adaptive_learning | INFO | _load_data:370 | Loaded 0 failure logs
2025-11-04 14:58:27 | adaptive_learning | INFO | _load_data:376 | Loaded 0 user corrections
2025-11-04 14:58:27 | adaptive_learning | INFO | _load_data:390 | Loaded statistics
2025-11-04 14:58:27 | adaptive_learning | INFO | __init__:76 | Adaptive Learning System initialized
2025-11-04 14:58:31 | redis_cache | WARNING | __init__:38 | Redis connection failed: Error 10061 connecting to localhost:6379. No connection could be made because the target machine actively refused it.. Caching disabled.
2025-11-04 14:58:31 | __main__ | INFO | <module>:1805 | Starting server on 0.0.0.0:8000
2025-11-04 14:58:31 | __main__ | INFO | <module>:1806 | Workers: 4
2025-11-04 14:58:31 | __main__ | INFO | <module>:1807 | Environment: development
2025-11-04 14:58:42 | inference | INFO | <module>:22 | Device: CPU
2025-11-04 14:58:42 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 157 words for hindi from hindi.json
2025-11-04 14:58:42 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 137 words for marathi from marathi.json
2025-11-04 14:58:42 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 103 words for bengali from bengali.json
2025-11-04 14:58:42 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 203 words for tamil from tamil.json
2025-11-04 14:58:42 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 101 words for telugu from telugu.json
2025-11-04 14:58:42 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 96 words for punjabi from punjabi.json
2025-11-04 14:58:42 | translation | INFO | <module>:97 | 📚 Loaded 6 romanized dictionaries
2025-11-04 14:58:42 | adaptive_learning | INFO | _load_data:364 | Loaded 31 cached patterns
2025-11-04 14:58:42 | adaptive_learning | INFO | _load_data:370 | Loaded 0 failure logs
2025-11-04 14:58:42 | adaptive_learning | INFO | _load_data:376 | Loaded 0 user corrections
2025-11-04 14:58:42 | adaptive_learning | INFO | _load_data:390 | Loaded statistics
2025-11-04 14:58:42 | adaptive_learning | INFO | __init__:76 | Adaptive Learning System initialized
2025-11-04 14:58:47 | redis_cache | WARNING | __init__:38 | Redis connection failed: Error 10061 connecting to localhost:6379. No connection could be made because the target machine actively refused it.. Caching disabled.
2025-11-04 14:58:47 | api | INFO | startup_event:1742 | ================================================================================
2025-11-04 14:58:47 | api | INFO | startup_event:1743 | Multilingual NLP Analysis API Starting...
2025-11-04 14:58:47 | api | INFO | startup_event:1744 | Version: 1.1.0 - Async Inference + Batch Processing
2025-11-04 14:58:47 | api | INFO | startup_event:1745 | Environment: development
2025-11-04 14:58:47 | api | INFO | startup_event:1746 | Debug Mode: False
2025-11-04 14:58:47 | api | INFO | startup_event:1747 | Allowed Origins: ['http://localhost:3000', 'http://localhost:8080', 'http://127.0.0.1:3000']
2025-11-04 14:58:47 | api | INFO | startup_event:1748 | Rate Limit: 60/min, 1000/hr
2025-11-04 14:58:47 | api | INFO | startup_event:1749 | Features: Profanity Filter, Domain Detection, Language Analysis,
2025-11-04 14:58:47 | api | INFO | startup_event:1750 |           Sentiment Analysis, Toxicity Detection, Translation
2025-11-04 14:58:47 | api | INFO | startup_event:1751 | Redis Caching: DISABLED
2025-11-04 14:58:47 | api | INFO | startup_event:1752 | ================================================================================
2025-11-04 14:58:47 | api | INFO | startup_event:1756 | ✓ Thread pool executor created (4 workers for async inference)
2025-11-04 14:58:47 | api | INFO | startup_event:1757 | ================================================================================
2025-11-04 14:58:47 | api | INFO | startup_event:1772 | Redis caching is disabled (set REDIS_ENABLED=true to enable)
2025-11-04 14:58:47 | api | INFO | startup_event:1776 | Preloading ML models...
2025-11-04 14:58:47 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:79 | [Code-Mixing FIX #9] Configuration - Text: short (4 chars, 1 words), Adaptive threshold: 0.120, Min markers: 2, Aggressive threshold: 0.150
2025-11-04 14:58:47 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:323 | [Code-Mixing FIX #9] ❌ FINAL DECISION: Not code-mixed, Text='test'
2025-11-04 14:58:47 | preprocessing.romanized_detection | INFO | _ensure_transliterate_initialized:46 | Initialized indic_nlp transliteration with resources at: D:\NMITD-College\Research-Project\NLP-project\indic_nlp_resources
2025-11-04 14:58:52 | glotlid_wrapper | INFO | __init__:30 | ✅ GLotLID model loaded from: D:\NMITD-College\Research-Project\NLP-project\cis-lmuglotlid\model.bin
2025-11-04 14:58:52 | preprocessing.language_detection | INFO | detect_language:97 | [GLotLID] Detected: ekk, Confidence: 0.381, Code-mixed: True
2025-11-04 14:58:52 | glotlid_wrapper | INFO | ensemble_predict:485 | [Ensemble] Romanized preferred (conf gap): hin (0.850)
2025-11-04 14:58:52 | preprocessing.language_detection | INFO | detect_language:112 | [Ensemble FIX #8] Method: romanized_preferred_conf_gap, Final: hin (0.850)
2025-11-04 14:58:52 | preprocessing.language_detection | INFO | detect_language:188 | [FINAL RESULT] Language: ekk, Confidence: 0.381, Method: glotlid_very_short_text
2025-11-04 14:58:52 | preprocessing.language_utils | INFO | normalize_language_code:63 | [Language Code Normalization] ekk → unknown
2025-11-04 14:58:52 | preprocessing.language_detection | INFO | detect_language:195 | [FIX #6] Language code normalized: ekk → unknown
2025-11-04 14:58:52 | api | INFO | startup_event:1783 | ✓ Models preloaded successfully
2025-11-04 14:58:52 | api | INFO | startup_event:1787 | ================================================================================
2025-11-04 14:58:52 | api | INFO | startup_event:1788 | API READY - Accepting requests
2025-11-04 14:58:52 | api | INFO | startup_event:1789 | ================================================================================
2025-11-04 14:59:19 | api | INFO | analyze_text:315 | [API FIX #9] /analyze request: text_length=53, compact=True, text_preview='Aur kya bataun tumhe 😄 मुझे तो Redis बहुत पसंद है ...'
2025-11-04 14:59:19 | api | INFO | analyze_text:343 | [REDIS CACHE MISS] Performing analysis for: 'Aur kya bataun tumhe 😄 मुझे तो...'
2025-11-04 14:59:19 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Aur kya bataun tumhe 😄 मुझे तो Redis बहुत पसंद है ...'
2025-11-04 14:59:19 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 14:59:19 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 14:59:19 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:79 | [Code-Mixing FIX #9] Configuration - Text: long (53 chars, 12 words), Adaptive threshold: 0.080, Min markers: 2, Aggressive threshold: 0.150
2025-11-04 14:59:19 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:254 | [Code-Mixing] DETECTED via script_diversity: Primary=hin, Confidence=0.72
2025-11-04 14:59:19 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:320 | [Code-Mixing FIX #9] ✅ FINAL DECISION: Code-mixed=True, Primary=hin, Confidence=0.717, Method=script_diversity, Text='Aur kya bataun tumhe 😄 मुझे तो Redis बहु...'
2025-11-04 14:59:19 | preprocessing.language_detection | INFO | detect_language:72 | [Code-Mixing FIX #9] ⚡ Early detection POSITIVE: Primary=hin, Text='Aur kya bataun tumhe 😄 मुझे तो Redis बहुत पसंद है ❤️🔥'
2025-11-04 14:59:19 | preprocessing.language_detection | INFO | detect_language:97 | [GLotLID] Detected: hin, Confidence: 0.921, Code-mixed: False
2025-11-04 14:59:19 | glotlid_wrapper | INFO | ensemble_predict:440 | [Ensemble] GLotLID HIGH CONFIDENCE: hin (0.921) > 0.9
2025-11-04 14:59:19 | preprocessing.language_detection | INFO | detect_language:112 | [Ensemble FIX #8] Method: glotlid_preferred_high_confidence, Final: hin (0.921)
2025-11-04 14:59:19 | preprocessing.language_detection | INFO | detect_language:188 | [FINAL RESULT] Language: hin, Confidence: 0.921, Method: ensemble_glotlid_preferred_high_confidence
2025-11-04 14:59:19 | adaptive_learning | INFO | store_pattern:169 | New pattern stored: medium_12_mixed_d4dd2b00 (conf: 0.92)
2025-11-04 14:59:19 | inference | INFO | get_sentiment_model:94 | Loading XLM-R Sentiment model (first use)...
2025-11-04 14:59:23 | inference | INFO | get_sentiment_model:100 | XLM-R Sentiment model loaded successfully
2025-11-04 14:59:24 | inference | INFO | predict_sentiment:324 | Sentiment prediction: positive (40.38%) using XLM-RoBERTa
2025-11-04 14:59:24 | inference | INFO | get_toxicity_model:148 | Loading Toxicity model (first use)...
2025-11-04 14:59:26 | inference | INFO | get_toxicity_model:154 | Toxicity model loaded successfully
2025-11-04 14:59:26 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (1.87%)
2025-11-04 14:59:27 | api | INFO | analyze_text:361 | [API FIX #9] ⚡ Code-mixed content detected: hin, confidence=0.92, romanized=False
2025-11-04 14:59:46 | api | INFO | analyze_text:315 | [API FIX #9] /analyze request: text_length=53, compact=False, text_preview='Aur kya bataun tumhe 😄 मुझे तो Redis बहुत पसंद है ...'
2025-11-04 14:59:46 | api | INFO | analyze_text:343 | [REDIS CACHE MISS] Performing analysis for: 'Aur kya bataun tumhe 😄 मुझे तो...'
2025-11-04 14:59:46 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Aur kya bataun tumhe 😄 मुझे तो Redis बहुत पसंद है ...'
2025-11-04 14:59:46 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 14:59:46 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 14:59:46 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:79 | [Code-Mixing FIX #9] Configuration - Text: long (53 chars, 12 words), Adaptive threshold: 0.080, Min markers: 2, Aggressive threshold: 0.150
2025-11-04 14:59:46 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:254 | [Code-Mixing] DETECTED via script_diversity: Primary=hin, Confidence=0.72
2025-11-04 14:59:46 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:320 | [Code-Mixing FIX #9] ✅ FINAL DECISION: Code-mixed=True, Primary=hin, Confidence=0.717, Method=script_diversity, Text='Aur kya bataun tumhe 😄 मुझे तो Redis बहु...'
2025-11-04 14:59:46 | preprocessing.language_detection | INFO | detect_language:72 | [Code-Mixing FIX #9] ⚡ Early detection POSITIVE: Primary=hin, Text='Aur kya bataun tumhe 😄 मुझे तो Redis बहुत पसंद है ❤️🔥'
2025-11-04 14:59:46 | preprocessing.language_detection | INFO | detect_language:97 | [GLotLID] Detected: hin, Confidence: 0.921, Code-mixed: False
2025-11-04 14:59:46 | glotlid_wrapper | INFO | ensemble_predict:440 | [Ensemble] GLotLID HIGH CONFIDENCE: hin (0.921) > 0.9
2025-11-04 14:59:46 | preprocessing.language_detection | INFO | detect_language:112 | [Ensemble FIX #8] Method: glotlid_preferred_high_confidence, Final: hin (0.921)
2025-11-04 14:59:46 | preprocessing.language_detection | INFO | detect_language:188 | [FINAL RESULT] Language: hin, Confidence: 0.921, Method: ensemble_glotlid_preferred_high_confidence
2025-11-04 14:59:46 | inference | INFO | predict_sentiment:324 | Sentiment prediction: positive (40.38%) using XLM-RoBERTa
2025-11-04 14:59:47 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (1.87%)
2025-11-04 15:03:41 | inference | INFO | <module>:22 | Device: CPU
2025-11-04 15:04:02 | inference | INFO | <module>:22 | Device: CPU
2025-11-04 15:04:03 | inference | INFO | get_toxicity_model:148 | Loading Toxicity model (first use)...
2025-11-04 15:04:05 | inference | INFO | get_toxicity_model:154 | Toxicity model loaded successfully
2025-11-04 15:04:05 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.05%)
2025-11-04 15:35:08 | api | INFO | shutdown_event:1795 | Shutting down thread pool executor...
2025-11-04 15:35:08 | api | INFO | shutdown_event:1797 | ✓ Thread pool executor shut down
2025-11-04 15:35:08 | api | INFO | shutdown_event:1798 | Multilingual NLP Analysis API Shutting Down...
2025-11-04 15:35:08 | adaptive_learning | INFO | save_data:419 | Adaptive learning data saved successfully
2025-11-04 15:35:21 | inference | INFO | <module>:22 | Device: CPU
2025-11-04 15:35:22 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 157 words for hindi from hindi.json
2025-11-04 15:35:22 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 137 words for marathi from marathi.json
2025-11-04 15:35:22 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 103 words for bengali from bengali.json
2025-11-04 15:35:22 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 203 words for tamil from tamil.json
2025-11-04 15:35:22 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 101 words for telugu from telugu.json
2025-11-04 15:35:22 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 96 words for punjabi from punjabi.json
2025-11-04 15:35:22 | translation | INFO | <module>:97 | 📚 Loaded 6 romanized dictionaries
2025-11-04 15:35:22 | adaptive_learning | INFO | _load_data:364 | Loaded 32 cached patterns
2025-11-04 15:35:22 | adaptive_learning | INFO | _load_data:370 | Loaded 0 failure logs
2025-11-04 15:35:22 | adaptive_learning | INFO | _load_data:376 | Loaded 0 user corrections
2025-11-04 15:35:22 | adaptive_learning | INFO | _load_data:390 | Loaded statistics
2025-11-04 15:35:22 | adaptive_learning | INFO | __init__:76 | Adaptive Learning System initialized
2025-11-04 15:35:26 | redis_cache | WARNING | __init__:38 | Redis connection failed: Error 10061 connecting to localhost:6379. No connection could be made because the target machine actively refused it.. Caching disabled.
2025-11-04 15:35:26 | api | INFO | startup_event:1742 | ================================================================================
2025-11-04 15:35:26 | api | INFO | startup_event:1743 | Multilingual NLP Analysis API Starting...
2025-11-04 15:35:26 | api | INFO | startup_event:1744 | Version: 1.1.0 - Async Inference + Batch Processing
2025-11-04 15:35:26 | api | INFO | startup_event:1745 | Environment: development
2025-11-04 15:35:26 | api | INFO | startup_event:1746 | Debug Mode: False
2025-11-04 15:35:26 | api | INFO | startup_event:1747 | Allowed Origins: ['http://localhost:3000', 'http://localhost:8080', 'http://127.0.0.1:3000']
2025-11-04 15:35:26 | api | INFO | startup_event:1748 | Rate Limit: 60/min, 1000/hr
2025-11-04 15:35:26 | api | INFO | startup_event:1749 | Features: Profanity Filter, Domain Detection, Language Analysis,
2025-11-04 15:35:26 | api | INFO | startup_event:1750 |           Sentiment Analysis, Toxicity Detection, Translation
2025-11-04 15:35:26 | api | INFO | startup_event:1751 | Redis Caching: DISABLED
2025-11-04 15:35:26 | api | INFO | startup_event:1752 | ================================================================================
2025-11-04 15:35:26 | api | INFO | startup_event:1756 | ✓ Thread pool executor created (4 workers for async inference)
2025-11-04 15:35:26 | api | INFO | startup_event:1757 | ================================================================================
2025-11-04 15:35:26 | api | INFO | startup_event:1772 | Redis caching is disabled (set REDIS_ENABLED=true to enable)
2025-11-04 15:35:26 | api | INFO | startup_event:1776 | Preloading ML models...
2025-11-04 15:35:26 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:79 | [Code-Mixing FIX #9] Configuration - Text: short (4 chars, 1 words), Adaptive threshold: 0.120, Min markers: 2, Aggressive threshold: 0.150
2025-11-04 15:35:26 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:323 | [Code-Mixing FIX #9] ❌ FINAL DECISION: Not code-mixed, Text='test'
2025-11-04 15:35:26 | preprocessing.romanized_detection | INFO | _ensure_transliterate_initialized:46 | Initialized indic_nlp transliteration with resources at: D:\NMITD-College\Research-Project\NLP-project\indic_nlp_resources
2025-11-04 15:35:31 | glotlid_wrapper | INFO | __init__:30 | ✅ GLotLID model loaded from: D:\NMITD-College\Research-Project\NLP-project\cis-lmuglotlid\model.bin
2025-11-04 15:35:31 | preprocessing.language_detection | INFO | detect_language:97 | [GLotLID] Detected: ekk, Confidence: 0.381, Code-mixed: True
2025-11-04 15:35:31 | glotlid_wrapper | INFO | ensemble_predict:485 | [Ensemble] Romanized preferred (conf gap): hin (0.850)
2025-11-04 15:35:31 | preprocessing.language_detection | INFO | detect_language:112 | [Ensemble FIX #8] Method: romanized_preferred_conf_gap, Final: hin (0.850)
2025-11-04 15:35:31 | preprocessing.language_detection | INFO | detect_language:188 | [FINAL RESULT] Language: ekk, Confidence: 0.381, Method: glotlid_very_short_text
2025-11-04 15:35:31 | preprocessing.language_utils | INFO | normalize_language_code:63 | [Language Code Normalization] ekk → unknown
2025-11-04 15:35:31 | preprocessing.language_detection | INFO | detect_language:195 | [FIX #6] Language code normalized: ekk → unknown
2025-11-04 15:35:31 | api | INFO | startup_event:1783 | ✓ Models preloaded successfully
2025-11-04 15:35:31 | api | INFO | startup_event:1787 | ================================================================================
2025-11-04 15:35:31 | api | INFO | startup_event:1788 | API READY - Accepting requests
2025-11-04 15:35:31 | api | INFO | startup_event:1789 | ================================================================================
2025-11-04 15:38:01 | inference | INFO | <module>:22 | Device: CPU
2025-11-04 15:38:02 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 157 words for hindi from hindi.json
2025-11-04 15:38:02 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 137 words for marathi from marathi.json
2025-11-04 15:38:02 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 103 words for bengali from bengali.json
2025-11-04 15:38:02 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 203 words for tamil from tamil.json
2025-11-04 15:38:02 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 101 words for telugu from telugu.json
2025-11-04 15:38:02 | translation | INFO | load_romanized_dictionaries:86 | ✅ Loaded 96 words for punjabi from punjabi.json
2025-11-04 15:38:02 | translation | INFO | <module>:97 | 📚 Loaded 6 romanized dictionaries
2025-11-04 15:38:02 | adaptive_learning | INFO | _load_data:364 | Loaded 32 cached patterns
2025-11-04 15:38:02 | adaptive_learning | INFO | _load_data:370 | Loaded 0 failure logs
2025-11-04 15:38:02 | adaptive_learning | INFO | _load_data:376 | Loaded 0 user corrections
2025-11-04 15:38:02 | adaptive_learning | INFO | _load_data:390 | Loaded statistics
2025-11-04 15:38:02 | adaptive_learning | INFO | __init__:76 | Adaptive Learning System initialized
2025-11-04 15:38:02 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Hello world...'
2025-11-04 15:38:02 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:38:02 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:38:02 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:79 | [Code-Mixing FIX #9] Configuration - Text: short (11 chars, 2 words), Adaptive threshold: 0.120, Min markers: 2, Aggressive threshold: 0.150
2025-11-04 15:38:02 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:323 | [Code-Mixing FIX #9] ❌ FINAL DECISION: Not code-mixed, Text='Hello world'
2025-11-04 15:38:02 | preprocessing.romanized_detection | INFO | _ensure_transliterate_initialized:46 | Initialized indic_nlp transliteration with resources at: D:\NMITD-College\Research-Project\NLP-project\indic_nlp_resources
2025-11-04 15:38:08 | glotlid_wrapper | INFO | __init__:30 | ✅ GLotLID model loaded from: D:\NMITD-College\Research-Project\NLP-project\cis-lmuglotlid\model.bin
2025-11-04 15:38:08 | preprocessing.language_detection | INFO | detect_language:97 | [GLotLID] Detected: eng, Confidence: 0.999, Code-mixed: False
2025-11-04 15:38:08 | glotlid_wrapper | INFO | ensemble_predict:440 | [Ensemble] GLotLID HIGH CONFIDENCE: eng (0.999) > 0.9
2025-11-04 15:38:08 | preprocessing.language_detection | INFO | detect_language:112 | [Ensemble FIX #8] Method: glotlid_preferred_high_confidence, Final: eng (0.999)
2025-11-04 15:38:08 | adaptive_learning | INFO | store_pattern:169 | New pattern stored: short_2_latin_5eb63bbb (conf: 1.00)
2025-11-04 15:38:08 | inference | INFO | get_sentiment_model:94 | Loading XLM-R Sentiment model (first use)...
2025-11-04 15:38:12 | inference | INFO | get_sentiment_model:100 | XLM-R Sentiment model loaded successfully
2025-11-04 15:38:12 | inference | INFO | predict_sentiment:324 | Sentiment prediction: neutral (43.73%) using XLM-RoBERTa
2025-11-04 15:38:12 | inference | INFO | get_toxicity_model:148 | Loading Toxicity model (first use)...
2025-11-04 15:38:14 | inference | INFO | get_toxicity_model:154 | Toxicity model loaded successfully
2025-11-04 15:38:15 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.35%)
2025-11-04 15:38:16 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Hello world...'
2025-11-04 15:38:16 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:38:16 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:38:16 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:79 | [Code-Mixing FIX #9] Configuration - Text: short (11 chars, 2 words), Adaptive threshold: 0.120, Min markers: 2, Aggressive threshold: 0.150
2025-11-04 15:38:16 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:323 | [Code-Mixing FIX #9] ❌ FINAL DECISION: Not code-mixed, Text='Hello world'
2025-11-04 15:38:16 | preprocessing.language_detection | INFO | detect_language:97 | [GLotLID] Detected: eng, Confidence: 0.999, Code-mixed: False
2025-11-04 15:38:16 | glotlid_wrapper | INFO | ensemble_predict:440 | [Ensemble] GLotLID HIGH CONFIDENCE: eng (0.999) > 0.9
2025-11-04 15:38:16 | preprocessing.language_detection | INFO | detect_language:112 | [Ensemble FIX #8] Method: glotlid_preferred_high_confidence, Final: eng (0.999)
2025-11-04 15:38:16 | inference | INFO | predict_sentiment:324 | Sentiment prediction: neutral (43.73%) using XLM-RoBERTa
2025-11-04 15:38:17 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.35%)
2025-11-04 15:38:17 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Hello world...'
2025-11-04 15:38:17 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:38:17 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:38:17 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:79 | [Code-Mixing FIX #9] Configuration - Text: short (11 chars, 2 words), Adaptive threshold: 0.120, Min markers: 2, Aggressive threshold: 0.150
2025-11-04 15:38:17 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:323 | [Code-Mixing FIX #9] ❌ FINAL DECISION: Not code-mixed, Text='Hello world'
2025-11-04 15:38:17 | preprocessing.language_detection | INFO | detect_language:97 | [GLotLID] Detected: eng, Confidence: 0.999, Code-mixed: False
2025-11-04 15:38:17 | glotlid_wrapper | INFO | ensemble_predict:440 | [Ensemble] GLotLID HIGH CONFIDENCE: eng (0.999) > 0.9
2025-11-04 15:38:17 | preprocessing.language_detection | INFO | detect_language:112 | [Ensemble FIX #8] Method: glotlid_preferred_high_confidence, Final: eng (0.999)
2025-11-04 15:38:18 | inference | INFO | predict_sentiment:324 | Sentiment prediction: neutral (43.73%) using XLM-RoBERTa
2025-11-04 15:38:18 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.35%)
2025-11-04 15:38:19 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Hello world...'
2025-11-04 15:38:19 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:38:19 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:38:19 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature short_2_latin_5eb63bbb
2025-11-04 15:38:19 | inference | INFO | predict_sentiment:324 | Sentiment prediction: neutral (43.73%) using XLM-RoBERTa
2025-11-04 15:38:19 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.35%)
2025-11-04 15:38:20 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Hello world...'
2025-11-04 15:38:20 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:38:20 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:38:20 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature short_2_latin_5eb63bbb
2025-11-04 15:38:20 | inference | INFO | predict_sentiment:324 | Sentiment prediction: neutral (43.73%) using XLM-RoBERTa
2025-11-04 15:38:20 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.35%)
2025-11-04 15:38:21 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Hello world...'
2025-11-04 15:38:21 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:38:21 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:38:21 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature short_2_latin_5eb63bbb
2025-11-04 15:38:21 | inference | INFO | predict_sentiment:324 | Sentiment prediction: neutral (43.73%) using XLM-RoBERTa
2025-11-04 15:38:21 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.35%)
